SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,15150 140th Way SE Unit T101,Renton,WA,98058,282500,3,2.0,Maplewood,1150,419639,2000,51,246,499,Active,,,http://www.redfin.com/WA/Renton/15150-140th-Way-SE-98058/unit-T101/home/15866,NWMLS,1494029,N,Y,47.4672569,-122.1538619
MLS Listing,,Condo/Co-op,5847 NE 75th Unit A 219,Seattle,WA,98115,425000,1,1.0,Sand Point,1032,87900,1979,51,412,234,Active,,,http://www.redfin.com/WA/Seattle/5847-NE-75th-St-98115/unit-A-219/home/146971853,NWMLS,1497088,N,Y,47.682563,-122.2646034
MLS Listing,,Condo/Co-op,12415 NE 130th Ct Unit H304,Kirkland,WA,98034,239000,1,1.0,Totem Lake,708,,1978,51,338,297,Active,,,http://www.redfin.com/WA/Kirkland/12415-NE-130th-Ct-98034/unit-H304/home/20470,NWMLS,1497974,N,Y,47.7171996,-122.1742082
MLS Listing,,Single Family Residential,16121 SE Petrovitsky Rd,Renton,WA,98058,339950,3,1.0,Fairwood,1030,7038,1968,52,330,,Active,,,http://www.redfin.com/WA/Renton/16121-SE-Petrovitsky-Rd-98058/home/231270,NWMLS,1499967,N,Y,47.4393057,-122.1258906
MLS Listing,,Vacant Land,118th Ave SE,Newcastle,WA,98056,198000,0,,Newport Hills,,24696,,52,,,Active,,,http://www.redfin.com/WA/Renton/118th-Ave-SE-98056/home/49705164,NWMLS,1499737,N,Y,47.528591,-122.182282
MLS Listing,,Vacant Land,10103 SE 207th Ave SE,Kent,WA,98031,198000,0,,East Hill,,13450,,52,,,Active,,,http://www.redfin.com/WA/Kent/10103-SE-207th-St-98031/home/22516542,NWMLS,1498008,N,Y,47.4170228,-122.2060351
MLS Listing,,Single Family Residential,2722 Vincent Way NW,Bremerton,WA,98312,399000,2,1.75,Rocky Point,2350,21780,1957,52,170,,Active,,,http://www.redfin.com/WA/Bremerton/2722-Vincent-Way-98312/home/2421214,NWMLS,1498224,N,Y,47.5882223,-122.6675474
MLS Listing,,Townhouse,17816 2nd Ave SW #9,Normandy Park,WA,98166,450000,3,3.0,Normandy Park,2617,31570,1971,52,172,375,Active,September-29-2019 11:00 AM,September-29-2019 01:00 PM,http://www.redfin.com/WA/Normandy-Park/17816-2nd-Ave-SW-98166/unit-9/home/168161224,NWMLS,1471680,N,Y,47.442853,-122.3366564
MLS Listing,,Single Family Residential,6511 Delridge Way SW,Seattle,WA,98106,499000,3,2.0,Delridge,1590,6188,1972,52,314,,Active,,,http://www.redfin.com/WA/Seattle/6511-Delridge-Way-SW-98106/home/159048,NWMLS,1499044,N,Y,47.5441183,-122.3616595
MLS Listing,,Single Family Residential,20215 SE 152nd St,Renton,WA,98059,429950,3,1.0,Maple Hills,1340,15750,1977,52,321,,Active,,,http://www.redfin.com/WA/Renton/20215-SE-152nd-St-98059/home/247648,NWMLS,1499352,N,Y,47.4661883,-122.0713584
MLS Listing,,Single Family Residential,24155 Taree Dr NE,Kingston,WA,98346,489000,3,2.0,Kingston,2112,18731,2017,52,232,13,Active,,,http://www.redfin.com/WA/Kingston/24155-Taree-Dr-NE-98346/home/103489320,NWMLS,1499476,N,Y,47.7829764,-122.5009641
MLS Listing,,Vacant Land,1240 x 3rd Ave SW,Burien,WA,98146,172500,0,,Burien,,9000,,52,,,Active,,,http://www.redfin.com/WA/Seattle/1240-x-3rd-Ave-SW-98146/home/168627143,NWMLS,1498736,N,Y,47.492136,-122.338438
MLS Listing,,Condo/Co-op,12607 SE 41st Pl Unit H107,Bellevue,WA,98006,438000,2,2.0,Bellevue,981,165106,1986,52,446,278,Active,,,http://www.redfin.com/WA/Bellevue/12607-SE-41st-Pl-98006/unit-H107/home/2075755,NWMLS,1498693,N,Y,47.5718659,-122.1718613
MLS Listing,,Condo/Co-op,1542 NE 140th St,Seattle,WA,98125,495000,2,2.0,Seattle,1568,292301,1973,52,316,591,Active,,,http://www.redfin.com/WA/Seattle/1542-NE-140th-St-98125/home/25709666,NWMLS,1499741,N,Y,47.7305376,-122.3129774
MLS Listing,,Other,1818 Westlake Ave N Unit D18,Seattle,WA,98109,115000,1,0.75,Westlake,209,360,1984,52,550,,Active,,,http://www.redfin.com/WA/Seattle/1818-Westlake-Ave-N-98109/unit-D18/home/126552788,NWMLS,1499058,N,Y,47.6353769,-122.3397872
MLS Listing,,Condo/Co-op,16220 NE 12th Ct Unit C31,Bellevue,WA,98008,400000,2,1.75,Crossroads,976,159466,1979,52,410,421,Active,,,http://www.redfin.com/WA/Bellevue/16220-NE-12th-Ct-98008/unit-C31/home/65029,NWMLS,1498918,N,Y,47.6213071,-122.122643
MLS Listing,,Townhouse,220 Newport Way NW Unit E-42,Issaquah,WA,98027,330000,2,1.5,Issaquah,1015,,1986,52,325,448,Active,,,http://www.redfin.com/WA/Issaquah/220-Newport-Way-NW-98027/unit-E-42/home/2082717,NWMLS,1498252,N,Y,47.5323727,-122.0431681
MLS Listing,,Condo/Co-op,3221 SW Avalon Way #304,Seattle,WA,98126,470000,2,1.75,West Seattle,1025,37126,1997,52,459,566,Active,,,http://www.redfin.com/WA/Seattle/3221-SW-Avalon-Way-98126/unit-304/home/23038,NWMLS,1499488,N,Y,47.5638815,-122.3727764
MLS Listing,,Townhouse,919 B N 103rd St,Seattle,WA,98133,499900,2,1.75,Greenwood,1233,697,2019,52,405,,Active,,,http://www.redfin.com/WA/Seattle/919-N-103rd-St-98133/home/99066,NWMLS,1499548,N,Y,47.7034182,-122.3466317
MLS Listing,,Townhouse,2300 Benson Rd S Unit H3,Renton,WA,98055,392500,3,3.5,Benson Hill,1955,,1998,52,201,435,Active,,,http://www.redfin.com/WA/Renton/2300-Benson-Rd-S-98055/unit-H3/home/56631,NWMLS,1498041,N,Y,47.458765,-122.2010233
MLS Listing,,Single Family Residential,604 S 136 St,Burien,WA,98168,443000,3,1.75,Burien,2370,13464,1945,52,187,,Active,,,http://www.redfin.com/WA/Burien/604-S-136th-St-98168/home/190293,NWMLS,1497778,N,Y,47.4815403,-122.3255246
MLS Listing,,Condo/Co-op,14600 SE 176th St Unit W10,Renton,WA,98058,189000,2,1.0,Fairwood,787,487872,1976,52,240,292,Active,,,http://www.redfin.com/WA/Renton/14600-SE-176th-St-98058/unit-W-10/home/168148182,NWMLS,1499541,N,Y,47.445034,-122.1457139
MLS Listing,,Single Family Residential,25201 Lake Wilderness Country Club Dr SE,Maple Valley,WA,98038,499000,4,2.0,Lake Wilderness,2230,8259,1993,52,224,15,Active,,,http://www.redfin.com/WA/Maple-Valley/25201-Lake-Wilderness-Country-Club-Dr-SE-98038/unit-C/home/369350,NWMLS,1499231,N,Y,47.375527,-122.046368
MLS Listing,,Single Family Residential,2948 SE Alson Ct,Port Orchard,WA,98366,270000,4,1.5,Port Orchard,1338,9583,1969,52,202,,Active,,,http://www.redfin.com/WA/Port-Orchard/2948-SE-Alson-Ct-98366/home/2430532,NWMLS,1499448,N,Y,47.5132439,-122.6133445
MLS Listing,,Townhouse,12727 NE 171st Ln #2727,Woodinville,WA,98072,390000,2,2.5,West Woodinville,1098,249950,1984,52,355,272,Active,,,http://www.redfin.com/WA/Woodinville/12727-NE-171st-Ln-98072/unit-2727/home/168144620,NWMLS,1497547,N,Y,47.7518755,-122.1708044
MLS Listing,,Single Family Residential,15910 Simonds Rd NE,Kenmore,WA,98028,479000,3,1.0,Finn Hill,1260,25080,1955,52,380,,Active,,,http://www.redfin.com/WA/Kenmore/15910-Simonds-Rd-NE-98028/home/284755,NWMLS,1499414,N,Y,47.7438015,-122.2271
MLS Listing,,Single Family Residential,12055 69th Ave S,Seattle,WA,98178,499999,4,2.5,Seattle,1875,6160,1944,52,267,,Active,,,http://www.redfin.com/WA/Seattle/12055-69th-Ave-S-98178/home/196057,NWMLS,1499402,N,Y,47.4931976,-122.2480631
MLS Listing,,Mobile/Manufactured Home,7625 SW Alta Vista Dr,Port Orchard,WA,98367,274900,3,1.75,Port Orchard,1595,105415,1971,52,172,,Active,,,http://www.redfin.com/WA/Port-Orchard/7625-SW-Alta-Vista-Dr-98367/home/2443993,NWMLS,1495802,N,Y,47.42071,-122.753328
MLS Listing,,Vacant Land,6228 51st Pl S,Seattle,WA,98118,459950,0,,Seward Park,,12665,,53,,,Active,,,http://www.redfin.com/WA/Seattle/6228-51st-Pl-S-98118/home/146887183,NWMLS,1499309,N,Y,47.5466668,-122.268007
MLS Listing,,Condo/Co-op,1710 W Sunn Fjord Ln Unit K-309,Bremerton,WA,98312,195000,2,1.5,Navy Yard City,984,,1984,53,198,309,Active,,,http://www.redfin.com/WA/Bremerton/1710-W-Sunn-Fjord-Ln-98312/unit-K309/home/2508167,NWMLS,1499258,N,Y,47.5474361,-122.6767586
MLS Listing,,Vacant Land,23632 E Lake Kayak Dr,Monroe,WA,98272,229950,0,,Lake Kayak,,56192,,53,,,Active,,,http://www.redfin.com/WA/Monroe/23632-E-Lake-Kayak-Dr-98272/home/35617951,NWMLS,1498819,N,Y,47.783292,-121.930877
MLS Listing,,Condo/Co-op,1085 103rd Ave NE #304,Bellevue,WA,98004,425000,1,0.75,Downtown,552,,2018,53,770,367,Active,,,http://www.redfin.com/WA/Bellevue/1085-103rd-Ave-NE-98004/unit-304/home/168054634,NWMLS,1499187,N,Y,47.6199797,-122.2034187
MLS Listing,,Vacant Land,11790 Old Frontier Rd NW,Silverdale,WA,98383,190000,0,,Silverdale,,59677,,53,,,Active,,,http://www.redfin.com/WA/Silverdale/11790-Old-Frontier-Rd-NW-98383/home/2181961,NWMLS,1498786,N,Y,47.6679655,-122.7032242
MLS Listing,,Mobile/Manufactured Home,22624 112th Ave SE,Kent,WA,98031,176000,2,1.75,East Hill,980,3200,1977,53,180,12,Active,,,http://www.redfin.com/WA/Kent/22624-112th-Ave-SE-98031/home/2084449,NWMLS,1498695,N,Y,47.3986021,-122.1911048
MLS Listing,,Condo/Co-op,965 W Nickerson St #25,Seattle,WA,98119,499000,2,1.75,Queen Anne,1117,13225,1984,53,447,419,Active,,,http://www.redfin.com/WA/Seattle/965-W-Nickerson-St-98119/unit-25/home/29813,NWMLS,1495342,N,Y,47.6534379,-122.3699483
MLS Listing,,Vacant Land,Taylor St E,Port Orchard,WA,98366,200000,0,,Port Orchard,,204732,,53,,,Active,,,http://www.redfin.com/WA/Port-Orchard/Taylor-St-E-98366/home/168046278,NWMLS,1467542,N,Y,47.536334,-122.633965
MLS Listing,,Condo/Co-op,8512 16th Ave NW #101,Seattle,WA,98117,259999,1,0.75,Ballard,482,,1998,53,539,130,Active,,,http://www.redfin.com/WA/Seattle/8512-16th-Ave-NW-98117/unit-101/home/40175,NWMLS,1498725,N,Y,47.6910883,-122.3775969
MLS Listing,,Condo/Co-op,2626 E Madison St #7,Seattle,WA,98112,405000,2,1.0,Madison Valley,666,11542,1985,53,608,251,Active,,,http://www.redfin.com/WA/Seattle/2626-E-Madison-St-98112/unit-7/home/2085872,NWMLS,1479041,N,Y,47.6227797,-122.2977936
MLS Listing,,Single Family Residential,20871 Nordby Dr NW,Poulsbo,WA,98370,494999,5,3.5,Finn Hill,3621,9583,2008,53,137,43,Active,,,http://www.redfin.com/WA/Poulsbo/20871-Nordby-Dr-NW-98370/home/17460290,NWMLS,1496757,N,Y,47.752398,-122.6597054
MLS Listing,,Condo/Co-op,1710 W Sunn Fjord Ln Unit K-106,Bremerton,WA,98312,169950,2,1.5,Bremerton,982,,1984,53,173,309,Active,,,http://www.redfin.com/WA/Bremerton/1710-W-Sunn-Fjord-Ln-98312/unit-K-106/home/168044517,NWMLS,1498701,N,Y,47.5475023,-122.6762949
MLS Listing,,Single Family Residential,1914 Hardway Ln,Bremerton,WA,98312,449950,4,3.25,West Hills,2700,5227,2019,53,167,,Active,,,http://www.redfin.com/WA/Bremerton/1914-Hardway-Ln-98312/home/168044267,NWMLS,1497768,N,Y,47.548201,-122.676589
MLS Listing,,Single Family Residential,19434 Scoter Ln NE,Poulsbo,WA,98370,410000,2,2.5,Poulsbo Place,1686,1307,2007,53,243,98,Active,,,http://www.redfin.com/WA/Poulsbo/19434-Scoter-Ln-NE-98370/home/12487492,NWMLS,1498564,N,Y,47.7390573,-122.6454413
MLS Listing,,Vacant Land,xxxx,Issaquah,WA,98027,275000,0,,Issaquah,,99271,,54,,,Active,,,http://www.redfin.com/WA/Issaquah/xxxx-Unknown/home/168022741,NWMLS,1498447,N,Y,47.486214,-122.02783
MLS Listing,,Condo/Co-op,620 S 227th St #104,Des Moines,WA,98198,475000,2,2.0,Des Moines Waterfront,1256,23957,2000,54,378,565,Active,,,http://www.redfin.com/WA/Des-Moines/620-S-227th-St-98198/unit-104/home/45581,NWMLS,1498229,N,Y,47.3982442,-122.3266999
MLS Listing,,Vacant Land,2137 Harbor Ave SW,Seattle,WA,98126,345950,0,,West Seattle,,3869,,54,,,Active,,,http://www.redfin.com/WA/Seattle/2137-Harbor-Ave-SW-98126/home/107236112,NWMLS,1497043,N,Y,47.5846111,-122.3756296
MLS Listing,,Condo/Co-op,13717 Linden Ave N #204,Seattle,WA,98133,299950,2,1.0,Bitter Lake,955,84096,1982,54,314,456,Active,,,http://www.redfin.com/WA/Seattle/13717-Linden-Ave-N-98133/unit-204/home/53951,NWMLS,1498258,N,Y,47.7282655,-122.3485766
MLS Listing,,Vacant Land,12 N 37th St,Renton,WA,98056,395000,0,,Lower Kennydale,,5286,,54,,,Active,,,http://www.redfin.com/WA/Renton/12-N-37th-St-98056/home/168016287,NWMLS,1495616,N,Y,47.524288,-122.202344
MLS Listing,,Single Family Residential,181 NW Tupelo Way,Poulsbo,WA,98370,474749,3,2.25,Central Valley,2180,20038,1988,54,218,,Active,,,http://www.redfin.com/WA/Poulsbo/181-Tupelo-Way-NW-98370/home/2218101,NWMLS,1498101,N,Y,47.655282,-122.653815
MLS Listing,,Vacant Land,7511 Dumar Way SW,Seattle,WA,98106,232000,0,,Delridge,,5002,,54,,,Active,,,http://www.redfin.com/WA/Seattle/7511-Dumar-Way-SW-98106/home/22229011,NWMLS,1498379,N,Y,47.5351352,-122.3578637
MLS Listing,,Mobile/Manufactured Home,19266 127th Pl NE,Bothell,WA,98011,359000,2,2.0,Holly Hills,1120,5021,2000,54,321,24,Active,,,http://www.redfin.com/WA/Bothell/19266-127th-Pl-NE-98011/home/59705077,NWMLS,1495469,N,Y,47.7673088,-122.1711159
MLS Listing,,Single Family Residential,5391 Par Fore Dr SE,Port Orchard,WA,98567,472500,3,2.25,Long Lake,2135,35284,2003,54,221,,Active,,,http://www.redfin.com/WA/Port-Orchard/5391-Par-Fore-Dr-SE-98367/home/2431422,NWMLS,1498187,N,Y,47.4991497,-122.5965828
MLS Listing,,Condo/Co-op,14300 32nd Ave NE #409,Seattle,WA,98125,300000,2,1.75,Lake City,868,,1986,54,346,399,Active,,,http://www.redfin.com/WA/Seattle/14300-32nd-Ave-NE-98125/unit-409/home/12306838,NWMLS,1497587,N,Y,47.7322098,-122.2934071
MLS Listing,,Vacant Land,366 SE 28th St,Fall City,WA,98024,275000,0,,Fall City,,391168,,54,,,Active,,,http://www.redfin.com/WA/Fall-City/366-SE-28th-St-98024/home/144762821,NWMLS,1497620,N,Y,47.582335,-121.850029
MLS Listing,,Vacant Land,30 368th Ave SE,Fall City,WA,98024,175000,0,,Fall City,,391168,,54,,,Active,,,http://www.redfin.com/WA/Fall-City/30-368th-Ave-SE-98024/home/144762803,NWMLS,1497642,N,Y,47.580368,-121.849673
MLS Listing,,Single Family Residential,15709 4th Ave SW,Burien,WA,98166,399000,2,1.0,Downtown Burien,860,14238,1943,54,464,,Active,,,http://www.redfin.com/WA/Burien/15709-4th-Ave-SW-98166/home/183813,NWMLS,1498045,N,Y,47.4621531,-122.3395183
MLS Listing,,Condo/Co-op,1519 3rd Ave #303,Seattle,WA,98101,315000,1,1.25,Belltown,540,,1913,55,583,520,Active,,,http://www.redfin.com/WA/Seattle/1519-3rd-Ave-98101/unit-303/home/37073,NWMLS,1497273,N,Y,47.6101517,-122.3386269
MLS Listing,,Townhouse,3311 156th St SW Unit C4,Lynnwood,WA,98087,454995,3,2.75,Meadowdale,1672,1191,2019,55,272,175,Active,September-22-2019 10:00 AM,September-22-2019 05:00 PM,http://www.redfin.com/WA/Lynnwood/3311-156th-St-SW-98087/unit-C4/home/167981026,NWMLS,1497892,N,Y,47.8577962,-122.2784772
MLS Listing,,Condo/Co-op,15210 Macadam Rd S Unit E-109,Tukwila,WA,98188,259000,2,1.5,Southcenter,908,89760,1978,55,285,421,Active,September-24-2019 11:00 AM,September-24-2019 01:00 PM,http://www.redfin.com/WA/Tukwila/15210-Macadam-Rd-S-98188/unit-E109/home/17921876,NWMLS,1496802,N,Y,47.4664243,-122.2646982
MLS Listing,,Single Family Residential,16021 48 Ave S,Tukwila,WA,98188,500000,3,1.75,McMicken Heights,1820,11735,1959,56,275,,Active,,,http://www.redfin.com/WA/Tukwila/16021-48th-Ave-S-98188/home/194751,NWMLS,1497321,N,Y,47.4588843,-122.273586
MLS Listing,,Other,1818 Westlake Ave N Unit E16,Seattle,WA,98109,347000,2,0.75,Westlake,575,750,1985,56,603,,Active,,,http://www.redfin.com/WA/Seattle/1818-Westlake-Ave-N-98109/unit-E16/home/145198887,NWMLS,1497215,N,Y,47.6354755,-122.3397859
MLS Listing,,Condo/Co-op,1425 S Puget Dr Unit A-4,Renton,WA,98055,184950,2,1.5,Benson Hill,950,,1968,56,195,433,Active,,,http://www.redfin.com/WA/Renton/1425-S-Puget-Dr-98055/unit-A4/home/46167,NWMLS,1488589,N,Y,47.460175,-122.200634
MLS Listing,,Condo/Co-op,2700 4th Ave #407,Seattle,WA,98121,385000,1,1.0,Belltown,454,454,1911,56,848,283,Active,,,http://www.redfin.com/WA/Seattle/2700-4th-Ave-98121/unit-407/home/21249,NWMLS,1496033,N,Y,47.6180526,-122.348046
MLS Listing,,Condo/Co-op,4551 Flying Goat Ave NE Unit A140,Bainbridge Island,WA,98110,290000,0,,Bainbridge Island,489,,2019,57,593,125,Active,,,http://www.redfin.com/WA/Bainbridge-Island/4551-Flying-Goat-Ave-NE-98110/unit-A140/home/167960335,NWMLS,1497224,N,Y,47.6060519,-122.5487835
MLS Listing,,Townhouse,10504 Whitman Ave N Unit B,Seattle,WA,98133,469950,3,2.25,Northgate,1330,1196,2007,57,353,,Active,,,http://www.redfin.com/WA/Seattle/10504-Whitman-Ave-N-98133/unit-B/home/8188393,NWMLS,1494532,N,Y,47.7052642,-122.3457606
MLS Listing,,Condo/Co-op,1315 S Puget Dr Unit C25,Renton,WA,98055,205000,2,1.5,Benson Hill,982,404050,1980,57,209,426,Active,,,http://www.redfin.com/WA/Renton/1315-S-Puget-Dr-98055/unit-C25/home/70749,NWMLS,1492581,N,Y,47.4611315,-122.2008643
MLS Listing,,Vacant Land,170 35th Ave NE,Lake Forest Park,WA,98155,225000,0,,Lake Forest Park,,30829,,58,,,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/170-35th-Ave-NE-98155/home/104490352,NWMLS,1494815,N,Y,47.752264,-122.291915
MLS Listing,,Single Family Residential,111 Cedar Ave,Sultan,WA,98294,274999,3,2.0,Sultan Town,1784,4657,1925,58,154,155,Active,,,http://www.redfin.com/WA/SULTAN/111-CEDAR-AVE-98294/home/2751077,NWMLS,1497018,N,Y,47.864787,-121.819868
MLS Listing,,Single Family Residential,23223 Aldo Rd NW,Poulsbo,WA,98370,389000,3,2.5,Poulsbo,2408,209524,1953,58,162,,Active,,,http://www.redfin.com/WA/Poulsbo/23223-Aldo-Rd-NW-98370/home/2160963,NWMLS,1496745,N,Y,47.7742223,-122.6884297
MLS Listing,,Single Family Residential,6363 Roth Pl SE,Port Orchard,WA,98367,374999,3,2.0,Port Orchard,1709,39640,2011,58,219,,Active,,,http://www.redfin.com/WA/Port-Orchard/6363-Roth-Pl-SE-98367/home/39927197,NWMLS,1496769,N,Y,47.4912401,-122.5334871
MLS Listing,,Townhouse,16125 Juanita Woodinville Way NE #1203,Bothell,WA,98011,425000,2,2.25,Bothell,1177,479497,1999,58,361,326,Active,,,http://www.redfin.com/WA/Bothell/16125-Juanita-Woodinville-Way-NE-98011/unit-1203/home/788,NWMLS,1496868,N,Y,47.7461684,-122.1851573
MLS Listing,,Single Family Residential,709 S 193rd Pl,Des Moines,WA,98148,499000,3,2.0,Des Moines,2190,9806,1966,58,228,,Active,,,http://www.redfin.com/WA/Des-Moines/709-S-193rd-Pl-98148/home/339100,NWMLS,1496826,N,Y,47.4296146,-122.3258872
MLS Listing,,Townhouse,6674 137th Ave NE #493,Redmond,WA,98052,439000,2,1.5,Bridle Trails,1060,433288,1972,58,414,412,Active,,,http://www.redfin.com/WA/Redmond/6674-137th-Ave-NE-98052/unit-493/home/167955377,NWMLS,1496639,N,Y,47.6651586,-122.1577443
MLS Listing,,Townhouse,2115 201st Pl SE Unit C1,Bothell,WA,98012,496520,3,3.0,Bothell,1937,155762,2007,58,256,192,Active,,,http://www.redfin.com/WA/Bothell/2115-201st-Pl-SE-98012/unit-C1/home/18606151,NWMLS,1496747,N,Y,47.8165122,-122.2049606
MLS Listing,,Condo/Co-op,11002 SE Petrovitsky Rd Unit F202,Renton,WA,98055,223000,2,2.0,Benson Hill,1053,200723,1993,58,212,507,Active,,,http://www.redfin.com/WA/Renton/11002-SE-Petrovitsky-Rd-98055/unit-F202/home/67503,NWMLS,1495073,N,Y,47.4464115,-122.1944756
MLS Listing,,Condo/Co-op,1442 NW 63rd St #102,Seattle,WA,98107,369000,2,1.0,Ballard,621,,1990,58,594,338,Active,,,http://www.redfin.com/WA/Seattle/1442-NW-63rd-St-98107/unit-102/home/2075756,NWMLS,1487393,N,Y,47.6747754,-122.3755104
MLS Listing,,Condo/Co-op,4421 Greenwood Ave N #106,Seattle,WA,98103,359950,1,1.0,Fremont,650,,1988,58,554,389,Active,,,http://www.redfin.com/WA/Seattle/4421-Greenwood-Ave-N-98103/unit-106/home/18458,NWMLS,1496211,N,Y,47.6609984,-122.3557719
MLS Listing,,Condo/Co-op,3425 S 176th St #277,SeaTac,WA,98188,210000,2,1.5,SeaTac,1057,292737,1968,58,199,471,Active,,,http://www.redfin.com/WA/SeaTac/3425-S-176th-St-98188/unit-277/home/20187,NWMLS,1495962,N,Y,47.4442393,-122.2876422
MLS Listing,,Single Family Residential,19621 67th Ave SE,Snohomish,WA,98296,414950,1,0.75,Clearview,734,103673,1960,58,565,,Active,,,http://www.redfin.com/WA/Snohomish/19621-67th-Ave-SE-98296/home/2577157,NWMLS,1473656,N,Y,47.818744,-122.1418449
MLS Listing,,Townhouse,14410 34th Ln S,Tukwila,WA,98168,449950,3,3.0,Tukwila,1560,1466,2019,58,288,,Active,,,http://www.redfin.com/WA/Tukwila/14410-34th-Ln-S-98168/home/167952592,NWMLS,1496625,N,Y,47.4739515,-122.2882824
MLS Listing,,Single Family Residential,19217 SE 269th St,Covington,WA,98042,290000,3,1.0,Covington,1240,5330,1969,58,234,30,Active,,,http://www.redfin.com/WA/Covington/19217-SE-269th-St-98042/home/370305,NWMLS,1496425,N,Y,47.3599773,-122.0855549
MLS Listing,,Single Family Residential,321 E Rainier Ct,Allyn,WA,98524,375000,3,2.5,Lakeland Village,2396,13068,2005,58,157,15,Active,,,http://www.redfin.com/WA/Allyn/321-E-Rainier-Ct-98524/home/16743237,NWMLS,1495549,N,Y,47.3910625,-122.8312611
MLS Listing,,Condo/Co-op,300 High School Rd NE #418,Bainbridge Island,WA,98110,259000,1,1.0,Winslow,702,,2006,58,369,400,Active,,,http://www.redfin.com/WA/Bainbridge-Island/300-High-School-Rd-NE-98110/unit-418/home/22906718,NWMLS,1496024,N,Y,47.6359038,-122.5182992
MLS Listing,,Single Family Residential,8451 24th Ave SW,Seattle,WA,98106,499950,2,1.0,Westwood,770,7680,1918,58,649,,Active,,,http://www.redfin.com/WA/Seattle/8451-24th-Ave-SW-98106/home/473342,NWMLS,1496191,N,Y,47.526759,-122.3634105
MLS Listing,,Single Family Residential,14243 57th Ave S,Tukwila,WA,98168,450000,4,1.0,Tukwila,1780,26112,1913,59,253,,Active,,,http://www.redfin.com/WA/Tukwila/14243-57th-Ave-S-98168/home/344178,NWMLS,1496580,N,Y,47.4746986,-122.2627845
MLS Listing,,Condo/Co-op,5650 NW 24th Ave #305,Seattle,WA,98107,358000,1,1.0,Ballard,524,,2007,59,683,298,Active,,,http://www.redfin.com/WA/Seattle/5650-24th-Ave-NW-98107/unit-305/home/22404426,NWMLS,1495722,N,Y,47.6698059,-122.3872012
MLS Listing,,Vacant Land,Lot 1 Turko Ln N,Seabeck,WA,98380,210000,0,,Seabeck,,195584,,59,,,Active,,,http://www.redfin.com/WA/Seabeck/Lot-1-Turko-Ln-NW-Unknown/home/167937123,NWMLS,1485278,N,Y,47.640579,-122.810868
MLS Listing,,Vacant Land,Lot 3 Turko Ln N,Seabeck,WA,98380,275000,0,,Seabeck,,215186,,59,,,Active,,,http://www.redfin.com/WA/Seabeck/Lot-3-Turko-Ln-NW-Unknown/home/167937094,NWMLS,1485302,N,Y,47.638757,-122.811105
MLS Listing,,Vacant Land,Lot 2 Turko Ln N,Seabeck,WA,98380,235000,0,,Seabeck,,215186,,59,,,Active,,,http://www.redfin.com/WA/Seabeck/Lot-2-Turko-Ln-NW-Unknown/home/167937039,NWMLS,1485288,N,Y,47.639755,-122.810997
MLS Listing,,Condo/Co-op,325 Harvard Ave E #301,Seattle,WA,98102,354000,0,1.0,Capitol Hill,490,5936,1928,59,722,324,Active,,,http://www.redfin.com/WA/Seattle/325-Harvard-Ave-E-98102/unit-301/home/17383204,NWMLS,1496233,N,Y,47.6218335,-122.3223507
MLS Listing,,Other,1818 Westlake Ave N Unit D5,Seattle,WA,98109,329000,1,0.75,Westlake,413,413,1983,59,797,,Active,,,http://www.redfin.com/WA/Seattle/1818-Westlake-Ave-N-98109/unit-D5/home/145198907,NWMLS,1495881,N,Y,47.6354755,-122.3397859
MLS Listing,,Condo/Co-op,2200 NW 59th St #403,Seattle,WA,98107,389000,2,1.0,Ballard,904,,1969,59,430,303,Active,,,http://www.redfin.com/WA/Seattle/2200-NW-59th-St-98107/unit-403/home/30278,NWMLS,1495930,N,Y,47.6718683,-122.3850788
